,X4E.BP1,X4E.BP1.pT37.T46,X53BP1,ACC1,ACC.pS79,AMPK.pT172,AR,ASNS,ATM,Acetyl.a.Tubulin.Lys40,Akt,Akt.pS473,Akt.pT308,Annexin.1,B.Raf,BRD4,Bcl.2,Bim,Caspase.7.cleavedD198,Caveolin.1,Chk2.pT68,Claudin.7,Collagen.VI,Cyclin.B1,Cyclin.E1,DUSP4,E.Cadherin,EGFR.pY1068,EPPK1,ER.alpha,ER.alpha.pS118,FASN,Fibronectin,FoxM1,GAB2,GAPDH,GATA3,GSK3.alpha.beta.pS21.S9,GSK3.pS9,HER2,HER2.pY1248,HER3,HSP70,IGFBP2,INPP4B,Lck,MAPK.pT202.Y204,MSH6,MYH11,NDRG1.pT346,NF.kB.p65.pS536,PAI.1,PARP1,PDCD4,PR,PREX1,RBM15,Rab25,Rb.pS807.S811,Rictor,S6,S6.pS235.S236,S6.pS240.S244,SCD,SLC1A5,STAT5.alpha,Src.pY527,Syk,TFRC,TSC1,Tuberin,VEGFR2,YAP.pS127,beta.Catenin,c.Kit,eIF4G,p16.INK4a,p38.pT180.Y182,p53,p62.LCK.ligand,p70S6K
0,0.3908067995,0.193453647,0.2832532175,0.200268381,0.643560255,-0.1688011565,1.498185962,-0.422909192,0.7248127355,0.455939966,0.124866066,0.2599978705,0.2056670245,0.222959131,0.0412596275000001,0.0209226595000002,0.6067642775,0.4007274995,-0.198391286,-0.1490296535,-0.137241749,0.0519928505000002,0.396313708,-0.774490224,-0.0999724415,-0.2745942405,0.8766408425,0.3297299175,0.6278662585,1.18146356,-0.0699643055,-0.179540412,-0.4788301735,-0.31668555,0.1995964145,-0.2626739025,0.5916703555,0.7024339435,0.424136337,0.0010867949999999,0.0927007155,0.317018417,0.806192407,-0.164287581,0.704054712,0.374366586,0.253328405,0.0002175045,0.9067640885,0.065492119,0.3440833425,-0.378450255,0.0519376043625,0.5454270315,0.1049161805,0.8093581975,-0.4167646655,0.118606637,0.335146631,0.1953252665,-0.3412491825,-0.586693144,-0.7265940625,-0.2646233725,-0.2184633225,0.4421676195,0.52635383,-0.308786817,-0.4307426175,0.1313460405,0.1006900705,-0.116583556,0.4296067565,0.6262808315,0.7971002645,-0.201801367,0.190428208,0.449227635,-0.3752295715,-0.691766355,-0.337863289
1,0.0222430374999998,-0.0569904155000001,-0.172923996,1.4183413375,1.56964667,0.175476706,0.185586276,-0.0334508310000001,0.0571786575,-0.4435079765,0.333354767,0.56473631,0.540817054,0.578800988,-0.177926314,-0.7299013655,0.3938599455,-0.516197117,-0.429186822,0.1376876455,0.0168126729999999,-0.388512573,-0.919023787,-1.593088096,-0.0977776145000001,0.5310817325,0.0160426804999998,0.482519474,1.0882542325,-1.5565487695,-0.4159338415,3.1548808105,-0.049203693,-0.7127218005,-0.260102064,-0.345150818,-0.3651798205,0.8242595255,0.82764375,0.532980082,0.4649540885,-0.152397743,-0.332293038,0.261354994,0.8241566365,0.1225633815,1.096263663,-0.251774342,0.1973279885,0.0930862339999999,0.3713190035,-0.428057492,-1.17510577,0.0812915639999999,3.849083919,-0.38472034,-0.3092265615,-0.1149787795,0.3860212115,-0.213307026,-0.4838166915,-0.1652933955,-0.1960326085,-0.247671104,-0.454229886,1.42687361,0.6935478985,-0.1517814565,0.0448824474999999,0.117277324,0.0049787339999998,-0.699372542,0.6999276485,0.4021818615,0.706402702,0.344308456,0.8901938645,1.035114857,-0.0741364160000001,0.2790669875,0.2929253175
2,0.134012919,-1.0926068315,-0.290588632,0.3483246975,0.2469721245,-0.302998014,0.0159733725000001,0.3426521245,0.173950736,0.6205105435,-0.0230900655000001,-0.391167615,0.0702888189999999,-0.0034490904999999,0.391711781,-0.223589982,1.331295607,0.749386916,-0.1571817165,0.507207686,-0.3590619925,-0.019056993,0.7492401155,0.5755877335,0.340738005,-0.0990972890000001,0.26787128,-0.36790875,1.312674632,0.5253272925,0.591029315,0.5631085405,0.034416321,0.1232604545,2.27593436,0.242998113,0.32297094,0.755471974,0.0635005215,0.0922211974999998,-0.0020813530000001,0.2688282715,0.6314940735,-0.3271975355,1.2892818345,0.4896252005,-0.4659902115,0.074630097,2.396760277,-0.1348956205,0.412485237,1.0890950735,-0.078709629045,-0.351412271,0.0869575279999999,1.781130177,-0.422362821,-0.4985351205,-0.3133891725,0.609247557,-0.394180234,-0.3894903205,-0.677705934,-0.19128057,0.015721851,-0.423654062,-0.4574862255,-0.4104924605,-0.721898462,0.17869393,-0.397809893,0.8656579605,1.255105834,-0.31762514,0.223547999,0.0512625684999999,-0.0123662755,0.3449689355,-0.351935568,0.2199095955,0.3081097285
3,-0.03201139675,-0.45521647325,0.50091683525,1.12635659975,1.49939054775,0.95740978625,0.0149339357500002,-0.0048653622500001,-0.12613383675,1.20842615275,0.20706284575,-0.48601997875,-0.39668866575,-0.73158181825,0.50015264025,-0.43536662275,1.31552303025,1.44365439925,-0.34656234025,-0.39566998075,-0.10059387525,0.41709893225,-0.30195518425,-0.41268473725,-0.35434473575,0.73780222725,0.61557666025,-0.35069109875,0.0761106762499997,1.62011955075,1.19818997525,0.66540286375,-0.26614114775,-0.26954807525,2.24891673325,-0.35876799175,1.48067725225,0.37718127225,0.58735608275,0.07613323575,-0.09732539675,0.52399580875,-0.12905184625,1.82794440975,0.56062220975,-0.25900165425,0.50355028375,0.12435535025,0.51812130125,-0.18232460125,0.12832177325,0.43793810575,-0.0117482209125,-0.62190575175,0.44718726925,2.32702674625,0.0926159842499998,0.49432823875,0.24545199575,0.43406509125,-0.02511998375,-0.49827844025,-0.41733934375,-0.0754372027500001,-0.58472583075,0.0530103272499998,-0.12092112625,-0.47465277525,-0.62348925075,0.23566322125,0.38975625825,0.48690898275,-0.34686689175,0.96930344225,-0.20925760375,-0.02508498325,-0.31174931325,0.67804166775,0.0963288772499999,-0.26655360925,-0.0798707002499999
4,0.7029529035,0.638111185,-0.4889719145,-0.813902567,-1.173423349,-0.5341099425,-0.0519887509999998,-0.258941206,-0.4794759235,0.27988575,-0.011907577,0.5468580075,0.5079938265,0.985806466,0.1283574735,-0.1955262215,0.1909339595,-0.1951015855,-0.089501556,-0.1004650715,-0.027031906,-0.2535541255,0.781954792,-1.229866297,-0.2077565495,0.0445541915000002,-0.1279042775,-0.0226605945000001,2.2971156185,-0.486157766,-0.5119662405,-0.840050141,1.5053409465,-0.335924556,-0.2597954135,0.0692074404999999,-0.2454039205,0.1972166175,0.311334999,-0.699090459,-0.1843361875,-0.357739004,-0.14757811,-0.701328915,0.754902054,0.301121844,1.663434967,-0.5794144665,-0.1211214505,1.040896471,0.7428529865,1.082535793,-0.3447719994275,0.7027077215,0.1542320415,0.1404135485,-0.7522472785,-0.533809955,-0.103411269,-0.3160771095,-0.5903884995,0.560116778,0.1656743495,-0.1680255905,-0.4846572495,-0.1976574235,0.633551017,-0.214652529,-0.2693176685,0.1663917735,-0.3745036695,0.56891744,0.7784811075,-0.3126808335,1.0630761165,-0.402711605,0.450601838,0.920407979,0.0422103534999999,-0.441541641,-0.15231735
5,-0.193087518,0.626700451,-0.0344584144999998,-0.20772517,0.0212360745000002,0.7321679895,-1.4443048515,0.4007338985,0.152396794,1.052556407,1.0664614245,1.2206937995,0.7140026725,0.5753753165,-0.0722812175000001,0.300811935,-0.891134473,-0.4991518645,-0.0127436894999997,-1.212634971,0.0956448285000002,1.5317189135,-1.1544152225,0.1919503465,1.152240079,0.276557702,0.153213152,0.4562017805,1.046179258,-1.388052201,-0.253405286,-0.0412609259999999,0.128559826500001,0.772959736,-0.1596498095,2.4337904365,-1.209844145,0.307997992,-0.1028436755,-0.2693953955,-0.287434361,0.0375436615000002,-1.5091114255,-0.8009529265,-0.743086301,0.242629951,-1.4943152585,1.6295601255,0.521910415,1.8437546455,0.448980594,0.4092204065,1.1323494155,1.0110812515,0.0253864075000001,-0.6753602715,2.237187445,1.111266648,-0.706196685,0.0187724015000001,0.751292061,0.352346164,0.395091269,0.0393159674999997,1.0362602595,0.1133949935,-0.401705591,1.945283805,0.0369483990000001,0.5542494475,0.1752520215,-0.7495680935,0.46196197,0.466786344,1.2464537155,0.9300253095,1.47420144,-0.6699337185,-0.2178506505,0.274994774,-0.0772756899999998
6,-0.557513548,-0.5278942805,-0.689197582,-1.3061969135,-0.9421372735,-0.451279932,-0.3785146315,0.2792151285,0.211668989,-0.1189083175,-0.6138514405,-0.136837119,0.350174951,0.6952714795,-0.678962466,-0.244445201,0.195064175,0.0008280259999998,0.7882341545,0.72552752,0.6389813595,-0.407416051,1.6846418205,-0.7802456545,-0.0722922640000001,-0.216312142,-0.0294069470000002,0.397769908,-1.208263448,-1.1188324645,-0.384777591,-1.0746647095,-0.221364853,0.1503556125,-0.369528848,-1.450915421,-1.472210377,-0.783469253,-0.5240397905,-0.9942621185,0.143154512,-0.3802347475,2.1600935585,-0.5375405805,-0.8575170865,0.8944773545,-0.2119541625,-0.432186754,2.004320431,0.4373373595,-0.594626518,-0.1064052185,-0.7866913683275,0.107422853,0.199732586,-0.456145872,-0.970969341,-0.3796784345,-0.5219330495,0.432280152,-0.346051935,-0.3494104635,-0.440604007,0.0317788009999997,-1.081625672,0.0499558979999994,0.4490347955,-0.1743395605,-1.141279106,-0.0008280259999999,-0.549800089,-0.8709355525,0.105087684,-0.344214611,2.117220493,-0.4283368905,-0.4257751435,-0.2187756485,0.635574999,-0.7116310165,-0.5169600605
7,0.6521068155,-0.246840038,-0.2017536955,-0.596483579,-0.359981449,-0.2162133555,-1.432035631,1.329061089,0.2302593555,1.005283401,-0.0114032100000001,0.3124896555,0.2970981425,0.133093839,-0.0619772094999999,0.2200582075,-0.4406521745,0.0692843914999999,1.415228203,-0.5644435805,0.310438755,-0.6722166165,-0.221139093,1.338728605,1.1279239415,-0.1167200635,0.2446302175,0.0193771044999998,0.4431523115,-2.570107022,-0.1656162795,-1.150178576,-0.3215138405,1.764743726,0.1249397995,1.4709577505,-1.9789446575,0.1618249245,0.185490714,-0.475830667,-0.2189225095,0.036059559,-0.531228119,-0.610510232,-1.619962917,0.172639278,-0.148635373,1.5032784235,-0.6709012305,0.862651775,0.9455794315,-0.183681186,0.6735796361375,-0.0869569464999999,-0.0454776675,-0.3058368885,0.5126610085,0.326956836,-0.460245778,-0.0493048815000001,0.3628200185,-0.141251112,-0.1321984245,0.0264975914999998,-0.0478547555000001,-0.0523516765000004,0.487798461,1.309883965,2.4453056585,-0.0027899374999999,-0.0559556595000001,-0.556777136,-0.3010776775,0.1734768325,1.2348828725,0.475130325,1.4335341,0.353763829,1.1452407085,0.573339793,-0.0933794159999998
8,0.5806164875,-0.186441505,0.6409192735,-0.250628608,-0.317628334,0.0724885895000004,-1.29456455,0.753665589,-0.5212451885,0.906347122,-0.315093983,-0.4804967555,-0.4314862255,-0.0722097269999999,-0.5606431485,0.9299557125,-0.1930884255,-0.3493176485,-0.152611141,-1.0073203305,0.297283995,-0.5923734945,-0.128064694,1.53795458,1.0994725595,0.0474436895,-0.5605256345,-0.0072268705000001,-2.9709699605,-2.390084788,-0.0097697494999999,-1.043001403,0.6637184315,0.637241472,0.2576896715,0.6474619235,-2.0326617215,-0.5335122935,-0.500395649,-0.946664497,-0.4297787195,-0.628000316,-0.643506119,-0.0905581420000002,-1.483195818,-0.291280722,-0.383037311,1.5441579035,-0.0858897765,-0.0100484729999999,-0.3101880605,0.426729697,0.660554995875,-0.2404343825,0.0575304825,-1.0234915015,1.0368891925,-0.026708631,-0.648135941,0.0609327565000001,0.5434812565,-0.0056525159999999,-0.5222100905,0.1830268495,-0.0389430005,0.1102936505,-0.358810537,-0.211818046,-0.1770104635,0.2249791335,0.0070991354999999,0.0670485270000004,0.0019224574999997,-0.5153367035,0.0409287835000001,0.369399077,2.326359594,-0.544790256,0.1413386865,-0.480589577,-0.217810177
9,-0.0638933072500001,-1.02434014975,0.37365023575,-0.14136068475,-0.33002882675,0.51185075975,0.71907208325,-0.72112642275,-0.11618580625,0.23174967225,0.34486038025,-0.73643676425,-0.44004178125,0.34531486625,0.78652532175,0.57005839875,1.29490971375,1.08051236275,-0.12426544175,0.36571378775,-0.21778904075,-0.15478122125,-0.24181670975,-0.27689447475,-0.14591501825,-0.0433112562499999,0.23285750775,-0.33413017325,1.40929268675,1.13404726325,-0.06165645425,-0.17564166775,0.75477644275,-0.12089335575,0.76122320875,0.13491179775,1.82609758175,-0.14076846325,-0.27471242875,0.16844291825,-0.07524202625,0.82262534825,-0.65441842575,1.12768545025,0.78346636225,-0.20419653575,0.23494816725,0.12687221475,-1.21922987125,-0.50892875975,0.61471984175,-0.15960478175,0.157192220205,0.23533336575,-0.09514506225,0.86219540275,0.20140119875,0.19243833925,-0.45168390775,0.02633814475,0.40037149075,0.24919742525,-0.49183464325,0.0895566067499999,-0.22737152125,0.0742356757499995,-0.53827886075,0.14230258225,-0.75775861225,0.32212807275,0.19916629375,0.63554768325,-0.0252492842499999,0.21670416675,-0.14051630925,0.16190090125,0.15188885925,0.10874986225,-0.27122070725,0.0212807782500001,0.15259129025
10,-0.356291808,-0.4925918655,-0.140318796,1.1216543195,1.0356825745,-0.661523856,-0.7749295775,0.0858201874999999,0.669523064,-0.8024048665,-0.0508435094999999,-0.397101964,-0.000632794,-0.2533559815,-0.325216666,-0.013187418,0.435460685,0.036572666,-0.1548598045,-0.966994833,-0.2011311335,0.279637939,-0.2305188385,0.3992095875,0.55576717,0.348307336,0.896989313,-0.0329178660000002,0.561916173,1.0250631965,0.80275439,2.6694216585,-0.915595151,0.2600315305,-0.550295248,0.191188286,0.527982917,0.746802477,0.2331967115,0.5234386355,-0.0191146620000001,0.4174418475,-1.3056147055,0.2261394715,0.2765968995,0.2863201975,-0.4806998495,0.124880813,-0.840304179,0.2411644445,0.33290198,-0.5461254035,0.30736933585,1.552395139,0.051418829,1.243981372,0.587795181,-0.2355000505,0.1347439795,-0.303101487,0.300630352,-0.1269371995,-0.296406251,0.193373628,0.056246002,0.0713142629999994,-0.5345302195,0.2311229975,-0.0970973740000001,0.151019871,0.16350605,0.2682369305,0.0285685439999999,0.590652856,-0.157211761,0.0786390845,-0.1469521375,0.4715283195,-0.0868289950000001,0.5207529365,0.0150080605
12,-0.4655123985,-0.0993351455,-0.04476652,-0.2501285045,0.110863527,0.171688732,0.383217286,0.567034968,1.2994132665,-1.3616428625,-0.161310124,0.069543436,0.125428907,0.422115518,-0.011134762,0.3709669265,0.8706883045,-0.139188256,0.848052668,0.6905559545,0.0399276070000001,-0.649281013,0.209202157,-0.301584416,0.3996701915,-0.0013742494999999,-0.9754559185,0.0442156499999999,-1.5393332545,-1.6105690035,-0.4851389975,-0.5062102895,-0.43862666,-0.1820386065,0.805308997,-0.364647642,-0.0491197524999999,0.2736024925,0.161569714,-0.810191767,-0.3029692085,-0.367533395,1.168115411,1.133954537,0.1674694045,1.7124879935,-0.939119198,-0.0100131429999999,0.8208228885,0.0233197759999999,0.1631095255,0.64588454,0.503167084,0.679501211,-0.263080407,0.260812014,-0.0611451514999999,-0.6159070435,-0.0713024114999998,-0.216524488,0.0863110645,1.4637120715,1.0404617465,0.317297776999999,-0.198211517,1.142294917,0.3684833255,1.4323033335,0.0495824505,-0.269953537,-0.097931458,-1.164592363,-0.1660259205,-0.6363872395,0.0082005760000001,-0.380636516,-0.5336057855,0.416792497,0.260949944,-0.6770664495,-0.0627177415
13,0.547805838,0.0555478970000001,0.1943042505,-0.244196032,-0.0863051275,0.2396031515,-1.3519562185,-0.0707007424999999,0.299721925,0.0630971939999999,-0.1001822415,-0.1597234805,-0.4712067305,0.8325610365,0.1083050865,0.170935183,-0.902503696,0.1827972725,1.1224255495,-1.236852176,0.0534888655000002,1.7278716535,-0.3988372355,1.3501679075,1.510123194,-0.254728581,0.0,-0.5011753615,-2.188868245,-3.197959219,-0.293458011,-1.756615554,-0.411642927499999,0.965908277,0.3123804825,-0.0260360544999999,-1.797187347,0.401101528,0.1794850535,-0.3562370715,-0.468800921,0.3327960395,0.6249085605,-1.9178611455,0.215744256,0.0775638250000001,1.1918596275,0.7732919705,-1.606222298,-0.5897211395,0.003931612,-0.0490812195,0.2337966555,0.8932606275,-0.9873076745,-0.0031730354999999,0.416474846,0.679145974,-0.0799727989999999,-0.0811680334999999,0.157415675,0.888296329,0.282717374,-0.118138100500001,0.3286963045,0.5875408265,0.0080385210000001,0.170695822,0.127981127,0.0470731615000001,0.2348494545,0.8823544705,0.112876878,0.69796863,1.7618229845,0.4563025145,1.903296931,0.4775149325,0.4782406635,-0.472941722,-0.558505038
14,0.487110787,-0.560701132,-0.5147282905,-0.439521124,-0.7775672955,-0.3524722355,-0.6547322355,-0.5496236975,-0.355329698,-1.423586985,-0.0916096325,0.6724233395,0.3125358085,0.7394289045,-0.0038378395000001,-0.761283313,0.343326984,-0.0983443655000001,-0.2025557845,0.589399231,0.1731045345,0.1661566705,-0.1148747475,-1.6465301125,-0.159640738,-0.388029086,-0.345162415,-0.0392974725000004,1.197101355,-1.3669336,-0.291303159,0.0559534520000002,1.5597231855,-0.663995224,-0.7233689105,0.6055755725,-0.0956117869999999,0.350038849,0.2930556815,-0.7169417765,-0.290158426,-0.1565461545,0.4807811905,0.5688986675,0.919927131,-0.132656214,1.8215436945,-0.3042872705,-0.82294091,0.4707871065,-0.77990087,2.0642845515,-1.4750621185,-0.6209436045,2.7086874695,-0.5976968975,-1.598814494,-0.323606218,-0.805600384,-0.8991873575,-0.523182212,-0.496502117,-1.116870645,0.2656455965,-0.2829002425,-0.9731524605,0.471194222,-0.626921632,0.154255192,0.4802244035,-0.4437866975,0.8188401305,0.642825799,0.127553386,-0.4355488895,-0.3865612705,0.750747548,-0.0847737715000002,0.0900894075000002,-1.504806133,-0.078405154
15,-0.09941146,-0.321369575,0.7063775225,0.792874949,0.6081929205,1.1790864525,1.2788603855,-0.4197907885,0.94000574,-0.249660911,0.6024000845,-0.3706072595,-0.5999115795,-0.5003555535,0.2486986695,0.721447568,2.33620212,0.7745549355,-0.4698428265,0.848635217,-0.3688335685,0.9364739625,1.7578385225,-0.2508829635,-0.376785719,0.519653727,1.12946608,-0.4885652155,-0.580132677,2.420537071,0.430265084,-0.253756428,-1.2930580415,-0.140470099,-0.4294129465,0.1186529885,1.822920558,-0.209801503,-0.0106315775,0.2942610425,-0.134591853,0.2423476585,-0.7689400145,2.0812950205,1.341779277,-0.137941005,-0.6165667125,0.2024321605,1.304737193,-0.1584568465,0.011604299,-0.2741960585,1.5888252685,0.8403927195,4.8501926015,-0.0669160185000001,0.191905499,1.098078787,0.329320939,-0.0576095305,-0.0043913799999999,0.256952535,0.0193670300000001,0.2755275815,0.3692417795,0.5807207715,-0.519226065,-0.285289699,0.625373378,-0.9362451875,0.1144388055,0.2267894095,0.058288855,1.164265193,-0.3696823995,0.5289790595,-0.697729241,-0.3501944005,-0.2026925905,0.364674406,0.0934881989999999
17,0.163996359,-0.4853258,0.0643873655,0.816080166,1.0471867235,0.6566332995,1.0081945465,-0.4588771865,0.414639216,1.491449615,0.2301333985,1.7193836595,1.8160379215,0.5931933585,0.1533212425,-0.416733597,1.014330737,0.0170334614999998,-0.7940768605,0.425094177,-0.0596410194999999,-0.0986242235,-0.7171066415,-0.4002326825,-0.0928182889999998,-0.41596302,0.310023179,-0.3329794465,2.882476209,1.504284907,1.228594866,0.708114394,1.1780926305,-0.527134621,-0.2773143285,0.5832882815,0.525031297,1.257154553,0.9262857125,-0.1867867125,-0.226406306,-0.1972073295,-1.1814128415,0.3792715095,0.307010835,-0.157813775,1.8616049685,0.3907133575,-2.586715097,-0.5796236965,0.956108536,-0.0398310035,-1.3901945475,1.0801816905,4.7659378255,0.1042690555,0.123795969,-0.0163640819999999,0.736754432,0.0658494005,-0.389519633,-0.019423416,-0.54295451,0.170806880499999,-0.5896380005,0.7428567725,-0.137220342,0.342916431,0.375932091,0.2131293445,0.0786097784999999,0.2161672715,0.528503271,0.60125408,-0.1529819485,0.0445478635000001,0.665771668,0.3062512035,-0.2457514495,-0.545810505,0.0302620469999999
18,0.2622197395,-0.4600789125,-0.809174288,1.1872231225,1.245394367,0.799588936,0.291198874,-0.430124688,-0.2216418885,0.8357433585,-0.0290848690000001,-0.723908617,-0.387895824,-0.788849035,0.468588704,0.3386181715,1.2443560415,1.221607114,-0.684339105,-1.2466090615,0.214906721,0.615553612,-0.804002271,-0.420047514,0.4476694795,0.1295567635,1.4638315645,0.18516972,-0.5350135755,3.2141596305,-0.1959911025,-0.4275130765,0.734483863,-0.1574962865,-0.19364183,-0.453756725,1.7530087745,0.8253516745,0.302833657,0.8662184,0.4939135465,-0.344550625,-0.959887919,1.074794249,1.2746615185,-0.3027346895,-0.266517911,0.144658833,-2.0863943335,1.209130065,-0.7054070945,-0.462723183,-0.856855635,0.0,-0.791592764,1.103762917,0.2890910175,0.2044862445,-0.3487596325,-0.251166862,-0.7828600985,-0.8951697665,-0.4985570625,0.145401337999999,0.254899888,0.672067369,-0.0251168195000002,-0.6582101645,0.1956458815,-0.299026574,0.233469178,-0.767613016,-0.0067990635,1.2305796105,-0.232583917,-0.459938226,0.8586386385,-0.445128937,0.0423936809999999,1.0583207675,0.6055267085
19,0.1961948955,0.0979748395000003,0.737476608,0.4340155455,0.755996759,0.716938857,0.95925893,-0.610713733,-0.8354867755,0.8091461825,-0.449456374,-0.545686393,-0.0447290489999999,-0.598579121,0.836721265,0.3216194865,1.2415774745,-0.182525705,-1.103394916,1.5493815755,-0.940294915,-0.619660638,1.140898008,-0.623942125,0.1484710165,-0.7240354295,1.1250310105,0.0088420080000002,-0.245015651499999,3.5957240995,0.3833110085,0.0074903815000003,-0.258033490999999,-0.3286306905,1.185625259,-0.0271995989999998,0.6808653205,1.0602629715,1.041200074,0.707460312,0.1758945245,0.428257032,-0.102796948,1.123361775,2.3244065515,-0.5941537845,-0.556505312,-0.310740382,3.2449271435,0.913969223,-0.2171880345,-0.459737871,0.417015282,-0.670155026,1.105315845,2.03399075,-0.4119676075,-0.1370617375,0.3387083095,0.111155822,-0.2541269455,0.0660941735000002,-0.0852884614999998,-2.047132721,0.244817225,1.383920899,0.2643561705,0.2504695545,0.1599116615,-0.463423185,0.131993568,0.813431855,-0.1419282335,0.5940215475,-0.366327976,0.702947048,-0.4381085025,0.334846289,-0.522930608999999,1.8170012465,0.1980755925
20,0.3186296325,-0.3420005365,0.911865347,-0.8778168645,-0.531338352,1.109164455,1.357682287,-0.635912345,0.8003667125,0.5513931325,0.179889485,-0.2758308,-0.421634061,0.170660022,-0.10589216,0.2751621795,1.6209339125,0.675487738,-0.353531707,0.0684945665000001,0.14218368,1.004408986,-0.958674964,-2.237104601,-0.1857753725,1.0962030115,0.7523434705,-0.0657709640000003,2.2867091145,2.5751182295,0.1380886735,-0.1736527505,-1.710951063,-0.7367210965,0.333521532,-0.240861684,1.8880208615,-0.5944523835,-0.631041054,-0.161482523,-0.2783145255,-0.510284449,0.39229653,0.370097289,0.0666460624999999,0.0659804325,-0.529790306,-0.181786012,1.6571548795,-0.0606450069999999,-0.1611497145,-0.352491499,0.435792703,-0.269098688,4.978249465,0.848637918,-0.0545757284999999,0.6614317525,-0.4877480665,-0.151876932,-0.7405776915,-0.8811633465,-0.4901584345,0.0362265499999995,-0.54419566,0.090592373,0.1773411865,0.1708247775,0.0683366115,-0.75771676,0.233833796,0.677711349,0.0679627105,0.7940326805,0.0242300180000002,-0.283911076,1.0014007555,-0.172124667,-0.167206599,-0.8933764025,-0.5707002685
21,-0.0501106120000001,0.164375643,0.6492303965,0.512464994,0.8553164275,0.1033531545,0.2291226045,0.0497698084999999,0.187017599,0.134525351,0.3545576875,-0.3435102665,-0.2711231165,-0.2766730865,0.3682542545,-0.129324584,1.376629033,0.6942610065,-0.0784404455000001,-1.145727803,-0.1871803075,-0.4694754415,-0.1064797815,0.7377741455,1.099288357,-0.300296291,0.594345229,-0.271760874500001,2.400944653,3.130483029,1.936906371,1.41201159,0.3556365165,0.762933629,0.5479660665,-0.1980882375,0.261727617,0.849636339,1.2501836325,-0.0239559685,-0.202941859,0.0615885224999998,-0.4921592685,0.5399139225,0.499330376,0.367916051,-0.7020848205,0.2367284975,-1.456946076,-0.3613440845,0.621006685,-0.3983281275,-0.4174414555,-0.1280456035,2.0454160325,1.4511386655,0.620837195,0.218538989,0.457514427,0.0596694994999999,-0.146048115,-0.236342671,-0.0981570760000001,0.9522959755,0.1508462195,0.5316514695,0.0848981270000001,0.515920132,0.226799262,-0.2338534585,0.4621023805,-0.1887813955,0.33209347,0.176053977,-0.5599617515,0.6864283855,-0.83524904,0.2639630085,-0.0445688655000002,0.995924524,-0.0921288330000001
22,0.3755981445,-0.3748641715,0.203363336,0.9959529995,1.033976716,0.869190253,0.961984158,0.321701707,0.1607793225,1.0970664405,0.393621957,0.292349513,-0.188035118,0.160091998,-0.135843104,0.0282313705000001,-1.2493255885,-0.277977253,-0.412046784,-0.1142922495,-0.0463004569999997,-1.003318346,-0.3412906,0.445678816,0.6058584515,0.2095118395,-0.4832996235,1.210045371,0.8696692095,-2.3125447775,-0.3033960845,2.1353517545,-0.295363297999999,0.1916883835,-0.125644912,0.0676143900000001,-0.3870148575,0.4681319855,0.391706472,2.324318335,1.4774070135,0.295382039,-1.028244868,1.070130946,-0.3028745305,0.0200889545000003,0.104863014,0.765289997,0.7788447255,-0.0838163149999999,0.3456206095,-0.702710146,0.220981182,-0.273072291,-0.879295162,-0.371237896,0.1000578915,-0.3420363575,0.3801959115,-0.0335233849999999,-0.2429033395,-0.2490718495,-0.0761978804999999,0.967040061999999,-0.0782159479999999,0.575599982,0.1272213265,0.0581756145000001,0.1493120055,0.88758958,0.0725725740000002,-0.672351618,0.2304417345,-0.3244800365,-0.0514380809999997,0.865809513,1.0729195245,0.676347224,0.396272281,0.5689595645,0.8179429125
23,0.5969062055,-0.7500551125,-0.448234132,0.2972570355,-0.331689594,-1.210482805,-1.246325824,0.596579189,-0.4991057205,0.5181060095,-1.04443623,-0.066590178,0.696866136,1.546198949,0.122674777,0.2115822255,-1.0914732445,0.661901866,2.881180566,-0.5517443905,0.221626732,0.134177624,-0.423740104,1.674152352,2.3806358055,0.3484924775,-0.3295178405,-0.275858892,-0.9237023585,-3.9078308165,-0.2583690965,-0.4277000785,0.166099791,0.6017031205,-0.803206606,2.090915073,-1.6395184475,-0.9277004665,-0.509840026,-1.08280239,-0.4827608295,-0.342244531,0.0962863709999999,-1.362459024,-1.0213602505,0.4210022695,-1.836834616,0.880155608,-1.7713956145,0.422487931,-1.1035757985,0.058428424,0.92725053,-0.032430819,-1.034955836,-0.628195124,0.0519622845000001,0.0364999535000001,-0.0025213824999998,-0.638083427,0.7481153885,0.4622202825,0.0156859275000001,0.596154931999999,0.44065673,-1.465524363,-0.4881144055,0.5910722385,-0.3809274355,2.512826852,-1.041798394,-0.631249487,1.8721019625,-0.0892484425,1.493104394,-0.753961656,2.8431841875,0.131512162,0.0672829069999998,0.8618117165,-0.6916924265
